temperature_F,vibration_mm_s,pressure_PSI,runtime_hours,humidity_%,failure
66.9150639710681,3.1818662550585,31.9096772611578,2214.40825016529,34.4946315050842,1
69.9824295641546,3.24822058630034,32.1502082359554,2346.55280363157,27.7928757408584,1
84.1540211770207,2.54063910045976,35.1514172701592,2088.22077763861,34.9185980235269,0
78.2875110965968,2.15015563053521,31.1939457951326,1816.48608045834,38.5221968118253,0
69.7023979623296,3.83033581654425,28.7047892708965,1586.20488967564,35.4675159097699,1
80.1326743311336,2.14391617409113,29.0182507545751,2043.07194152319,54.5246753447075,0
75.9707754934804,3.07156623721939,29.6419937029297,1463.9304940072,43.2674476460232,1
84.6864499053289,2.52234255323488,29.8138888174508,539.324758252696,43.0047435961083,1
67.9794690612265,3.47897982574639,33.6381477181849,2218.27990207883,46.222071440434,1
71.7233785340223,3.33366210528695,30.2597294290365,2451.9674205431,28.6116688221923,1
71.0789184686784,4.0375399442579,33.6632003860779,818.533782229081,50.3911178742027,1
60.3648505186788,2.48998360114525,29.5964170994571,1495.13464764503,39.2423571346454,0
77.9612027706458,2.73012506470663,30.3931759515805,2309.5771305026,46.7048061724121,0
77.6105527217989,2.02123628421769,20.0089965773395,3028.74773485585,29.2814276695984,0
75.0511345664246,2.55570673992389,34.5816383735124,2010.3968538377,24.4624123398394,0
72.6541286662485,3.37730049304485,31.73244237949,1635.99852938543,48.1788965802503,0
60.8462925794959,3.75698861664535,34.9900505492983,1908.55177944758,43.7640952609752,1
70.7935467723464,2.07783467582237,15.5187231090316,2687.43820957409,30.9794844564249,0
71.5728548347323,3.86960592010566,40.4418735239036,1677.01791043773,31.3033691872531,1
66.9772273077838,4.35563785880495,29.3020518592241,1600.40399667487,51.2543478441477,1
73.3871428833399,3.4134349032237,35.5409140836876,1758.62823890898,28.1058810713267,0
79.0405085681454,4.87679581255807,24.8004703643723,1523.33569587064,56.4267295325596,0
93.8618590121053,2.22621080089643,33.0638695253128,2061.3351579974,30.9937926535213,1
76.7457781283184,1.75534529668858,24.7329221841317,2812.33922923478,46.3839192560838,1
77.5755039072276,1.22127975109572,26.881155196521,2161.53963655801,36.7138152425102,0
74.2555408423383,4.49604431148918,39.5701567693339,1873.82324893686,46.0318743108234,0
55.8122878470096,3.65436565635406,29.0465879961833,1854.09436554223,34.5588599788581,0
74.7348612455078,2.94441532908954,31.0871643658986,1218.40459565167,38.3720709392771,0
75.6023020994103,3.27996862631982,34.3503386534438,2441.55488857358,40.4091917539572,1
99.6324211248529,1.87451095270162,32.478409439863,1961.0814014936,29.9781254421853,1
73.0763903521888,5.44575197961683,30.7520945257179,1909.76004320469,47.4082434542013,1
78.0154734233361,3.12922118197523,31.8248050123311,3596.55378392243,34.8678643352841,1
74.6528823029476,3.10939479460489,42.0170779261914,2149.37645418284,37.7140008465998,0
63.3132196238047,3.72576662389869,29.7119060148321,1624.10447495241,30.0565062539149,0
86.4282281451502,3.48100923173671,31.0054952335748,1786.82120189723,14.3766634120469,0
82.5193303268678,3.22388402427913,35.2532719800381,2574.22285459838,38.0897223739983,1
82.9103194704305,2.20952554455469,35.5276296647899,2056.63520526888,64.1261542161292,1
65.9061254520526,3.471468357136,35.9351515278019,1280.86101084132,47.8460428789802,1
89.027943109361,4.88202449647503,33.1936511101459,2459.6144672876,39.8073962026561,1
60.9814893720772,4.34542004615498,24.2849754363476,1665.9279572305,37.3710917079173,0
80.8685709380027,4.5931866266394,38.1671576615055,2936.64888810877,40.2246589281205,1
96.9045562580998,2.48878432356881,24.2682730349066,2540.02403285732,45.4711911517521,1
65.0946367486931,2.01039517974142,31.5131773261952,1776.33905217062,28.1918718469116,0
69.3370227039723,2.87421307990035,26.2286207499032,2640.50818086756,51.1432169466887,1
75.9965136508764,3.05572491228869,29.679308267035,2033.9277552637,47.1538131544124,1
69.965243458838,4.09419151847095,31.6438120515174,2426.38683756111,47.1818572570793,1
59.4933656893387,1.30753537028518,31.6067860772514,2242.36640864724,44.3847573880973,0
75.6856297480603,4.52955031946061,32.1096037711764,1576.82167250456,40.1961665769399,1
64.376962862739,2.84199210142101,38.0685563452932,1678.22508384127,46.7286123596682,1
79.7359243063518,2.57311893005258,32.2676715075699,2514.98040879058,45.9181413374138,0
65.805757657662,1.98789562473983,28.7792168235468,1832.61233394673,36.4595928905898,1
90.4993440501754,1.34514332813423,34.8204358414418,1798.175768379,34.263982271031,0
67.1674670766376,3.82317058396191,35.9473524446232,1522.43871032532,41.0185629526199,0
71.7793848379432,3.0733179671884,23.861960924315,2211.79953279673,55.4902015149519,0
83.1351721736967,1.71003910025895,32.9870003492493,3031.26245962157,27.608929243461,1
62.6913568356605,1.70492122793638,33.5058637115545,1466.23354287286,25.3247473424756,0
77.2745993460413,2.66421530070987,28.5121824832,2012.10972833638,41.6476084123652,0
88.0714275428243,4.66902152528939,36.8785340665581,2706.11027770772,40.5088770185602,0
58.9251676543877,2.7404086486364,29.2497220648374,1960.17930437714,41.7334166437041,0
76.846338585323,1.49685704688189,30.6278822673577,2226.18589812487,42.439531979085,1
77.5988279424842,2.75425693591406,29.1346408785807,1468.80323592656,37.767977453652,1
82.8182287177731,2.72727643025233,30.0778952379073,2214.15354860382,54.8986343860208,0
62.6304928912192,0.303113357058428,24.518624565524,1906.42786749773,23.9909602152348,1
61.7954338691572,2.94570513348219,22.7997455870285,2492.86499783993,31.7150297521975,0
80.219415656169,2.76906546979132,37.9725253161249,2593.69302578238,38.9674523985095,0
77.9698467323319,3.69620636481342,25.7651932584084,3294.78182100931,23.5681118884583,1
77.5049285034588,4.84895609494535,25.0430382527185,2289.81658660679,38.2414559556793,1
78.4644820949698,4.12656502954776,19.2330494319814,2162.89815829108,56.6147016572802,0
68.1997527842151,2.73111130944517,26.8051912615525,2097.19215078867,40.2088648829596,0
77.32253697161,1.89347409125833,23.3845510329625,1823.41685359466,42.3070090571868,1
77.9307247329868,5.57335980324986,38.2100758006819,2169.24192173085,27.3983523482742,1
67.8564858197363,3.05921843401449,35.0490854467132,1852.29929493049,33.8363859196052,1
93.6577451114476,3.01392929191295,26.5592482741114,2084.23048813481,36.2480361967606,0
79.7383292091179,2.97587491289,41.2621790267215,2658.79876780398,36.8228490324377,0
63.0869650279735,3.19808476076786,34.908827434958,1496.72871736018,52.8164379500377,1
81.5655360863383,2.85563958807606,28.3758430824569,2569.93928056452,45.5769106072512,0
65.2531832977268,2.42633799311976,17.5029714256321,2658.55753366993,28.8854204306297,0
82.8708460374245,2.45314105875961,41.4547128629537,1940.96573650446,42.4650477843201,0
86.585955790074,2.967246729784,23.052137666182,939.072550495703,44.9822174849679,1
66.7931768164829,2.45657522886624,21.7730062652155,1696.08900645278,51.4014903852127,1
84.6337612924432,2.28715421732284,35.1128521600482,2648.49727328055,55.8054068656837,0
79.127809269365,3.1064302276919,42.1987620316964,1988.56596885056,29.8490580817213,1
83.2206015999449,2.74502278257914,36.9213640925526,1500.34888385254,31.8914248878966,0
93.9679298265395,4.50399298858269,32.8195456002618,1747.61253938589,27.4242214108538,0
72.5461188399713,0.349030191606988,32.9737717083264,2420.31001325228,37.6598014089302,0
67.4626383564251,4.09150685192246,34.2670777939015,2273.36678410069,44.6635837444633,1
66.1048557037448,4.24608519249763,33.7946429489338,1880.53395041515,49.873345165891,1
66.8418971503456,0.926609767591851,31.4059571198469,1816.58779409266,39.2404897635748,0
74.228982905859,2.65731240591965,30.5210055197594,1804.12092547809,36.8015247674516,0
78.4115197481664,2.62855913400421,29.6870343605024,1538.79490775075,41.5175799224874,0
77.7669079933002,1.59248830528218,26.2301770556666,2807.68784473472,31.6485709836998,0
83.2718324903602,2.22218331240912,28.5966246156661,1838.83976539433,60.8953872169477,0
75.1300189187791,1.88942415453417,21.5352159290231,2608.57926041275,23.9233897288194,1
89.5353407715732,4.75227044342362,29.5083018660263,2760.65802596123,41.8474057889572,1
72.3534316676204,3.93567839314746,25.0570444642454,2499.15544907398,60.2360621922964,0
102.201691665896,4.27155509499416,24.4820534139211,1784.18984364098,40.0679984456,1
81.2566734776501,3.72167206404324,30.8994707557674,2201.8650451683,38.0996096499851,0
66.4284244358372,1.87094822878277,36.960011431723,1987.90219680454,36.4255457718957,1
64.2910750193889,2.47547973372023,34.5915830300116,1548.14906963494,38.1960831823759,1
79.8247241524319,3.48937456122792,22.1474969818841,2162.1796408608,53.7284847467653,1
72.7653721467415,1.77787219110805,25.0518593171483,1410.4801044201,17.8813808867049,1
82.1400049409209,3.71299843017239,34.7038559399411,2593.83969423078,55.3343370129633,1
79.7323762457355,2.75967460184186,25.0875630323085,1767.6913513508,25.7604284754986,1
74.2717108734313,2.6251791924504,28.8768342500149,2100.57982793642,37.3334767076559,0
66.532062819316,3.71095996820349,32.7502604951228,2141.64393577307,35.7075557970134,1
59.8515277531414,3.44426331148604,25.1582777256818,1870.54751314796,45.8855326977072,1
70.5348504793298,2.63903383418092,30.5268775307298,2293.34690073764,24.0187564811625,1
83.5639879432347,4.15932980336425,23.329872525409,1762.54817168874,44.6217266608194,0
77.140937441302,1.9189366724001,26.9931617802439,2435.64864872862,60.2430962328685,1
62.5426122128801,3.61593560694426,31.5989096707127,1327.01015987663,26.3682599540719,1
76.7318092585118,3.59310125796838,22.0350313323417,2063.18978977321,41.897061676104,1
78.8531737972884,2.69045356068601,32.202373689802,2969.46449952914,33.3801782220339,0
66.1614256379887,3.32613302224212,29.9018110053666,1499.83433769721,44.2588720619304,1
76.5372510594553,1.7488864236147,32.7624497720857,1661.12751473757,40.1914777741575,1
75.58208718446,3.9240270192069,31.1195706703233,2256.95392482946,33.5851309095569,0
63.5702970216938,2.81509786355701,36.8207021498692,2089.7908909698,44.8787228487107,1
78.5778736034828,2.47727697948096,30.6261225132395,2175.31504963678,58.0434810978674,1
80.6078452636824,4.04900922583689,27.8529722943737,2244.59356507383,38.090962082727,0
85.8305124317528,2.29565630945724,30.6114875151614,2317.36073428089,47.1975794214818,1
85.538020520349,1.59153870363644,32.7164901451819,2554.84992097811,27.0672704212884,1
61.2233063204291,1.4433708264761,30.2443003516285,2204.90932846426,30.4356362318199,0
65.6217496008488,3.60600995134564,30.2029584560194,1879.37117269073,44.7240627788038,1
80.1503526720866,1.71957064750372,26.4900415609662,2336.28685060137,54.8411602853597,1
80.1378595091221,4.75479418198437,26.6854954122453,2949.94096744761,43.5561334878566,0
80.1504768630605,0.918070592116278,22.9869736410015,1933.68312680871,36.8694196947685,0
113.527314906547,4.69645636829004,38.7478837159347,1512.73534766468,39.9929140542335,0
80.7089051069317,3.21101746720262,23.7806838230436,2553.54033464349,27.4959226603028,1
86.355656401806,2.90328688812961,26.5354740110205,1939.8094180232,46.0451532635537,0
84.540017634932,2.45508091319105,26.407963672154,913.665226992982,48.8233306232341,0
81.513912513058,3.39913611435207,34.4746218847222,2423.71083857521,35.4790966716692,0
71.8473075535966,2.96236529757515,28.5252516085399,1732.33590702304,35.299578522405,1
82.5896922049327,4.10330188201652,36.2387103633687,1954.73335884792,42.6587822965205,1
67.2717478546243,3.11422764866204,26.6325468787807,2165.99016528451,35.6328026395941,0
72.6318139325999,3.15030176146188,31.394970811119,2095.24983988953,39.3386738537418,0
70.146364521709,2.63638778778614,25.8232647337012,2354.72590856952,60.9972178916652,0
75.8187413938632,2.94305437627893,40.7257456388669,1782.25681471508,37.52974299254,0
98.1465856667351,3.30780176889206,24.0620079048524,2256.55289908804,36.4165984797878,1
56.3273480740825,1.28983160734337,31.5491035511351,1870.22666120804,33.5245819436484,1
81.8626019037451,1.65181457789429,33.1688844046605,2369.40524044375,47.4419197149994,1
58.8728412881035,3.74326409402272,32.0689954872575,2307.68374200653,38.187758267819,1
70.2806813421057,3.17086543812794,29.0735617056115,1532.2806489777,33.5062696167857,1
85.8895059696737,2.81601666364732,29.3508965013329,2542.99105808752,53.2130403227301,1
75.6428001909546,3.01843393306539,30.2190573598955,1732.01827744298,54.1960300451364,1
64.2225522207069,3.34758170536167,29.2649899918576,2404.02889914057,33.995764342613,0
67.8469629074003,2.46024031969064,34.8193955839746,2183.64365670067,21.3346004863938,0
81.7959774893468,2.22169527459769,41.0526150079568,2919.09183839756,50.0751368983692,0
67.6963336828286,3.19584525509768,27.2125410749608,1888.26700881407,33.1537017424,1
77.1645858958198,2.02162722238497,23.1509851021046,1825.3416019409,47.9062559916277,0
75.4557183990381,3.40825275571447,29.5585897582437,1990.29019705613,20.2989618228816,1
68.4839965239418,1.29741639576216,42.8985466882716,1848.41010858286,48.9259733829931,0
96.4394408932533,4.02915563732564,25.9816271601513,2399.97095097103,27.8882807071922,1
81.3391902231801,3.47259748241304,38.1955840272203,1191.84469578171,47.3076411906652,0
54.7485741334239,3.25602973431388,38.3885040703822,1473.15879042682,40.1427306783643,1
76.8645431476943,3.98269098394551,27.23205879146,1466.0985392104,30.4606058060336,1
68.3821353523161,4.66547444446258,32.8449153959264,2475.15379598679,35.9296368707322,1
83.5243333479622,4.01437006501813,38.1419831156427,2855.30668629096,46.863184569567,1
67.074792615673,1.15912576866835,28.1043612950626,1947.77539073126,41.0589445311523,0
73.852635585331,1.7204230332643,28.9820981994882,1915.58913840499,45.8441298047248,0
80.0498727898046,2.37518142230432,27.0915954302568,2035.02608155659,59.7644058451549,0
83.6575519417012,3.02609105021083,24.9262163465357,2580.9391513041,24.3575838828895,0
62.9970359294422,3.51765902046912,26.75361227467,1536.32343290471,56.1721257496862,1
71.6549876415905,2.27425618684653,23.8802986661887,2119.18449136739,41.0435593752321,1
70.2505468883904,3.18676676447708,30.1704173412961,2487.59881489121,31.0121595167687,0
68.4667076742629,2.24461706764668,26.1501338447068,2250.54708496992,26.6968637426101,0
92.654542402811,2.38848219700805,31.1689295589537,2094.79080829937,38.1087960922297,0
79.0498171096096,1.59333890315178,22.2205217689819,2500.52304628357,49.2165011192446,0
62.3911604566495,2.0767667538891,31.6544011610723,648.383853500382,38.7245087962247,1
84.1786194705478,1.64831539438367,34.1676448080446,2338.93765976545,55.1115493024735,0
96.2215619701263,2.02412674702267,20.0313217871427,1672.96215843629,25.4882430994844,1
85.3246526055115,4.05364179660784,31.8702828492379,1084.68355157177,39.8791105215395,1
59.8063003404599,2.05060111116806,36.1383449623665,2255.60129976249,27.4760655558688,0
70.1576592713375,5.63238206483739,23.951794906544,2686.82927258148,43.6363188262497,1
87.6691114918662,3.49331790088089,38.3628619341885,1931.27574268615,48.868873900973,0
67.9233053438122,3.18483612369487,32.0950950468302,2476.43727360147,35.7923820631895,1
79.4381942814623,2.14164221981879,26.474940721208,2806.13912899432,13.9578614337287,1
82.7463405342934,3.70030987940899,29.7211546117115,2657.45722679202,41.9894814679649,1
65.7306952842192,2.42436217376223,32.7916345626086,2819.9822646857,44.3673855173351,0
74.404746439382,3.12200981464536,30.3800269570621,2371.06374553595,44.042947549617,0
42.5873265993093,5.5600845382688,32.6937799622318,2037.7168194508,52.3578219182215,1
64.7561235866571,2.90394010027535,25.3966320346032,1199.01709405142,29.2894632035095,0
72.4743184860684,4.14927332628568,30.8468041201804,1876.96875593503,46.8021610545045,1
62.5221681803515,2.29682357487411,22.9314275154751,1578.3767023419,51.9250751247798,1
91.3241130393164,2.96501150950304,29.4438696932565,3085.47135874891,22.2141241599348,0
60.6985862203937,4.77080063563551,25.4804617926761,1912.05709378383,43.1965182591898,0
70.5995551330302,2.37303294221223,26.3223502870512,2061.60240339224,34.9582016899233,0
76.3074057728609,4.81244855799693,36.1804658760522,2275.74268802023,39.1847732689835,0
89.4127328906612,3.70775193545548,35.4565506029714,2021.80122318623,43.4767648353834,0
60.6413784882056,2.43753322410573,33.0456906045359,2847.52552021538,35.1277143588645,1
86.6316375215496,3.63240773905552,24.5384361766371,1688.67531913277,33.2429192083839,1
75.1023306101959,3.97255444962673,28.417957751526,2097.30372761862,40.3415241748803,0
65.1849134895205,3.6218099622172,36.0654884998959,1628.76470715098,29.127540611372,0
79.6210347426327,1.42977528010954,30.7085845681995,1339.98874438965,29.1417487111481,0
76.9905969557347,2.27286282417513,41.5966476999085,1694.11545454736,46.793732829565,1
68.9978312284121,2.7524813644485,31.9665891969719,1981.48160147579,28.5120596484134,1
75.6980208499002,2.92556657089995,30.9602455824502,1785.34888774137,46.6631250090921,1
71.1468640313824,3.62067209755068,28.4544176789875,1653.78951006307,44.6259129285395,0
76.1351734525125,3.17770100093325,30.6677045239114,1296.84126816408,22.741932712094,1
81.6213067452105,1.6646556412899,29.2376508180973,1958.44721368565,33.2243534766435,1
90.8601681614535,3.38019785100596,33.540543383443,1247.6398129845,51.9410940304737,0
62.6218450117315,3.61058574528382,34.7835115839729,2380.0279818448,30.1883446886032,1
96.3303337465627,3.55979044793104,26.0700526974603,2041.21987646725,35.3559573769061,0
55.479122004775,4.08078072555462,23.3438352322111,1271.22425026753,44.620608932519,1
73.4821490496442,3.8339221545489,20.8189731344835,1845.39546147507,47.833905092826,1
80.8831720648458,3.45918007922844,32.5399566345627,1623.92179720471,37.484611139555,0
77.8099186773503,2.92983428854135,24.4831669691306,2159.58725520959,34.0248980530836,1
68.7730048017941,1.33903906648401,19.2355470352376,2670.22522301157,54.2236986169851,0
72.9187774964273,3.42961821913259,31.9428930226548,1062.41376517713,57.3889966379758,1
70.0699906534117,3.20768768716311,42.464997587164,2057.51303957371,49.788580507818,1
69.1063524305579,3.27157883719537,29.9696454423005,1919.93360221668,40.8531814256502,1
83.4960209702103,1.72325142417969,34.1924538722582,2335.67003822523,31.9173427835907,0
78.5701548596505,1.91894345959174,30.4091467927378,2106.59831411884,31.6955559344343,0
68.0709040473935,4.0531528533329,29.5055517340443,1624.01533413059,45.2251410526576,0
83.9959987543325,2.96044484614335,34.5953824149388,1840.47303216669,44.1839822088868,0
78.0729952087661,3.68150069737262,28.5486272790567,1601.98707159826,54.0159859294643,0
83.1286211883896,3.02831837613046,31.3369615703595,2538.0035692993,46.5045009253614,0
81.2962884192361,3.02975613949575,31.6084890309801,2010.65582433597,24.9691969824018,0
66.7100498907793,3.938283805976,26.6595477317848,2950.5953428765,50.5194761772292,1
69.3981895980303,2.48395527178263,34.9602117476826,1969.66959309269,30.0193937268559,1
82.4729360512326,3.09612077694098,29.125201216523,1645.79661654477,36.1602872804765,0
81.1037026543347,2.53772471129496,26.2212742025358,1243.14280369359,42.5020020625169,0
74.7909840603585,2.56550377256768,32.682549217852,1098.43016187203,59.9566748978397,0
76.1732738330878,2.69082787653136,25.5076600910448,1207.93202849726,71.0991855600536,1
87.7766489578843,3.22213377163371,30.1409057868456,2133.56332550574,46.0672305913618,0
69.0842861116417,2.52125137833652,29.954405016779,2254.36251161497,38.1680338127961,0
80.4709738117004,4.25575612557352,35.4294778291579,1209.40464898393,45.3450564848055,0
72.9780734756611,2.1053926977805,32.3734911643998,2447.51915703806,48.8765542587384,1
72.8231879677278,2.81312835583864,29.8748652062743,1758.46947415828,36.7933237444281,0
85.9877685198719,2.56026894172583,34.0888314960014,2073.39650599277,57.9521135591232,1
83.2541634898803,4.44697788435373,36.9510377450866,2806.11031412771,42.300707591914,1
83.1350963600064,3.19655477651157,32.7890515317593,2448.41965793277,44.9774308909139,0
88.0547880715433,4.03184453946864,30.0517630992169,1865.73467604708,46.6592425205446,0
75.2100384163276,1.51443962696303,23.4408188382492,1554.40388729236,44.2158661061446,1
81.8195297129497,3.26705026586926,24.6744316846231,924.092299335347,48.3894050046961,1
71.8973324340654,3.88963079562344,28.4738764782267,1640.42334037879,33.8274681345308,1
78.2416635248844,3.08228398927542,26.9524389892036,1894.43488058615,34.4169824605397,0
73.6985694563232,4.06548037506535,29.0651434850728,1506.41023642441,28.9984576702831,0
75.9699596499272,2.48271154989963,30.2832496244855,1934.37151645385,44.3950123062023,1
80.9515702543691,4.40934744018558,32.6484637717837,2038.42594147938,47.7893650351211,0
66.8177931676653,5.29889812361925,29.6475061097045,1887.57200909596,44.5777286615189,1
95.9238727568546,2.63716143956034,32.432508219131,1674.99870958827,56.7449243334754,1
64.939826185003,2.55449747859923,30.3223720740506,2084.32733598336,39.9440398117095,0
62.8581138721227,4.4533844771177,20.1226671682306,2220.9703247847,46.6874165559251,1
86.5811087350007,4.57957214573071,25.3033230309062,1454.80046127858,29.0829912386069,0
82.9166269396294,2.47713997284673,29.2795622213919,2705.46618987314,36.129002975256,0
81.2411981705216,2.57981318290414,23.9515262857945,1950.70593385787,46.9553775756578,0
81.2834550926428,2.71821539113949,32.999643649981,2009.42481147242,48.4910211074314,1
74.8775322715309,1.65554948896572,37.6537541617185,2354.10721162828,37.0603305233582,0
66.0274562851417,2.0813480535158,36.0938092584866,2116.60806563175,39.2840074814193,1
75.7580455819373,1.99585923324793,28.932785645349,2476.56831695662,24.8212625331919,1
68.2283828848789,2.23220243489587,37.4536306842498,2143.56208260091,36.4297079919339,1
